TransactionID,OrderDate,DeliveryDate,Manufacturer,ManufacturerRegion,TherapeuticCategory,ProductDescription,Quantity,UnitPrice,TotalCost,ComplianceStandards,RiskFactors,ShortageRisk,ColdChainRequired,LeadTimeDays,OnTimeDelivery,SavingsIdentified,SavingsRealized,PaymentTermsDays,ContractNumber
PHRX01039,2023-09-23,2023-11-07,Hyderabad Drug Manufacturing,India,Vaccines - Injectable,Vaccines Pharmaceutical Product,7955,250.6,1993523.0,"GDP Compliant, WHO Prequalified",None,Low,True,45,False,0.0,0.0,30,PHR-CON-2828
PHRX01040,2023-09-06,2023-09-22,French Biologics SA,EU,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,3683,172.18,634138.94,"GMP Certified, GDP Compliant, FDA Approved, EMA Certified",Transportation Delays,Medium,False,16,True,0.0,0.0,60,PHR-CON-8323
PHRX01041,2023-11-15,2023-12-10,Mumbai Generics Ltd,India,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,8087,4423.49,35772763.63,"GMP Certified, FDA Approved, WHO Prequalified","Geopolitical Risk, Regulatory Approval Delays, Quality Audit Issues",High,False,25,True,0.0,0.0,90,PHR-CON-5702
PHRX01042,2024-08-31,2024-10-17,Bangalore Pharmaceutical Co,India,Pain Management - Injectable,Pain Management Pharmaceutical Product,3316,3822.44,12675211.04,"GMP Certified, ISO 13485 Certified",None,Low,False,47,False,745336.43,377182.99,60,PHR-CON-4187
PHRX01043,2023-03-29,2023-05-11,New Jersey Drug Co,USA,Pain Management - Injectable,Pain Management Pharmaceutical Product,9409,2163.21,20353642.89,"EMA Certified, FDA Approved, GMP Certified",None,Low,False,43,False,3978070.39,3554430.07,30,PHR-CON-5257
PHRX01044,2024-08-11,2024-09-30,Shanghai Medical Supply Co,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,5715,3363.61,19223031.15,"WHO Prequalified, GDP Compliant, ISO 13485 Certified, EMA Certified",Manufacturing Capacity Constraints,Medium,False,50,False,0.0,0.0,60,
PHRX01045,2024-04-30,2024-06-16,Bangalore Pharmaceutical Co,India,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,4118,4040.64,16639355.52,"FDA Approved, ISO 13485 Certified",Quality Audit Issues,Medium,True,47,False,0.0,0.0,90,PHR-CON-9832
PHRX01046,2025-07-04,2025-08-05,Galway MedTech Solutions,Ireland,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,2524,577.16,1456751.84,"EMA Certified, WHO Prequalified, GMP Certified, ISO 13485 Certified","Single Source Supplier, Raw Material Shortage, Manufacturing Capacity Constraints",High,True,32,False,0.0,0.0,60,PHR-CON-2706
PHRX01047,2025-08-31,2025-10-03,French Biologics SA,EU,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,2761,451.59,1246839.99,"ISO 13485 Certified, FDA Approved, GDP Compliant, GMP Certified",Transportation Delays,Medium,True,33,False,0.0,0.0,30,PHR-CON-4397
PHRX01048,2023-11-04,2023-12-02,Mumbai Generics Ltd,India,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,8158,1216.63,9925267.54,"GMP Certified, EMA Certified, ISO 13485 Certified",Geopolitical Risk,Medium,True,28,True,1708282.9,994984.61,60,PHR-CON-5072
PHRX01049,2025-02-14,2025-03-30,Shanghai Medical Supply Co,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,239,456.37,109072.43,"GMP Certified, ISO 13485 Certified",Single Source Supplier,Medium,False,44,False,0.0,0.0,90,
PHRX01050,2023-11-16,2024-01-03,Boston Scientific Supply Inc,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,635,2382.48,1512874.8,"GDP Compliant, WHO Prequalified",Transportation Delays,Medium,False,48,False,0.0,0.0,30,PHR-CON-9521
PHRX01051,2023-07-12,2023-07-21,Texas Pharma Manufacturing,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9649,544.86,5257354.14,"FDA Approved, GMP Certified",None,Low,False,9,True,0.0,0.0,60,
PHRX01052,2024-10-30,2024-12-28,Shanghai Medical Supply Co,China,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,8719,2987.18,26045222.42,"GMP Certified, GDP Compliant",None,Low,True,59,False,0.0,0.0,30,
PHRX01053,2025-12-05,2026-01-22,German Pharma AG,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,4748,3052.09,14491323.32,"ISO 13485 Certified, GDP Compliant",Raw Material Shortage,Medium,True,48,False,0.0,0.0,90,PHR-CON-4940
PHRX01054,2023-04-01,2023-04-27,Delhi Biotech Solutions,India,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,3952,4044.48,15983784.96,"WHO Prequalified, GDP Compliant, EMA Certified",None,Low,False,26,True,1295386.92,699154.73,30,PHR-CON-1012
PHRX01055,2025-07-28,2025-08-13,Limerick Drug Manufacturing Co,Ireland,Pain Management - Injectable,Pain Management Pharmaceutical Product,1303,789.17,1028288.51,"GDP Compliant, WHO Prequalified, EMA Certified","Regulatory Approval Delays, Transportation Delays",High,False,16,True,183921.95,178641.43,90,PHR-CON-3874
PHRX01056,2025-12-16,2026-01-11,New Jersey Drug Co,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,6502,1852.84,12047165.68,"GDP Compliant, FDA Approved",None,Low,False,26,True,0.0,0.0,60,
PHRX01057,2024-06-07,2024-06-25,Guangzhou Biotech Ltd,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,5401,3929.44,21222905.44,"EMA Certified, GDP Compliant, ISO 13485 Certified",Transportation Delays,Medium,False,18,True,0.0,0.0,30,PHR-CON-9032
PHRX01058,2025-11-15,2026-01-11,Texas Pharma Manufacturing,USA,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,5581,511.42,2854235.02,"FDA Approved, EMA Certified",None,Low,False,57,False,0.0,0.0,30,
PHRX01059,2023-11-30,2024-01-22,New Jersey Drug Co,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,6010,3865.76,23233217.6,"GDP Compliant, GMP Certified, WHO Prequalified, EMA Certified",None,Low,False,53,False,0.0,0.0,90,
PHRX01060,2024-12-13,2025-01-01,California Biologics Corporation,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,8373,3417.76,28616904.48,"GMP Certified, ISO 13485 Certified, EMA Certified",Raw Material Shortage,Medium,False,19,True,0.0,0.0,90,PHR-CON-9645
PHRX01061,2025-12-26,2026-02-08,French Biologics SA,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,5549,270.34,1500116.66,"ISO 13485 Certified, GMP Certified",Transportation Delays,Medium,True,44,False,323891.02,229516.48,90,PHR-CON-6812
PHRX01062,2025-06-01,2025-07-14,Texas Pharma Manufacturing,USA,Oncology - Injectable,Oncology Pharmaceutical Product,5019,2273.89,11412653.91,"FDA Approved, EMA Certified, GDP Compliant, GMP Certified",None,Low,True,43,False,0.0,0.0,60,PHR-CON-9616
PHRX01063,2024-04-08,2024-04-30,Shanghai Medical Supply Co,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,1346,286.43,385534.78,"GMP Certified, WHO Prequalified, ISO 13485 Certified",None,Low,False,22,True,0.0,0.0,90,PHR-CON-5128
PHRX01064,2025-03-16,2025-05-12,Mumbai Generics Ltd,India,Vaccines - Injectable,Vaccines Pharmaceutical Product,3596,4944.9,17781860.4,"WHO Prequalified, GMP Certified, GDP Compliant, FDA Approved","Regulatory Approval Delays, Manufacturing Capacity Constraints",High,True,57,False,0.0,0.0,90,PHR-CON-4229
PHRX01065,2023-12-31,2024-01-19,Limerick Drug Manufacturing Co,Ireland,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,4123,1677.44,6916085.12,"FDA Approved, WHO Prequalified, EMA Certified","Raw Material Shortage, Quality Audit Issues, Geopolitical Risk",High,False,19,True,0.0,0.0,60,PHR-CON-4795
PHRX01066,2025-09-10,2025-09-27,Beijing Pharmaceutical Group,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,4831,1839.08,8884595.48,"GMP Certified, WHO Prequalified, FDA Approved",None,Low,False,17,True,660020.4,639263.69,30,
PHRX01067,2025-02-11,2025-04-08,Bangalore Pharmaceutical Co,India,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,5630,3836.26,21598143.8,"GMP Certified, WHO Prequalified",Single Source Supplier,Medium,False,56,False,0.0,0.0,30,PHR-CON-5109
PHRX01068,2024-02-12,2024-03-12,Galway MedTech Solutions,Ireland,Pain Management - Injectable,Pain Management Pharmaceutical Product,3201,1970.01,6306002.01,"GDP Compliant, FDA Approved, GMP Certified, ISO 13485 Certified",None,Low,False,29,True,973756.07,822594.95,90,PHR-CON-4404
PHRX01069,2024-02-27,2024-03-27,Galway MedTech Solutions,Ireland,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,7184,3973.69,28546988.96,"GMP Certified, ISO 13485 Certified",None,Low,False,29,True,5067029.07,4493095.25,30,PHR-CON-3782
PHRX01070,2023-06-21,2023-08-14,New Jersey Drug Co,USA,Vaccines - Injectable,Vaccines Pharmaceutical Product,6143,1967.01,12083342.43,"FDA Approved, WHO Prequalified",Single Source Supplier,Medium,True,54,False,0.0,0.0,90,PHR-CON-9906
PHRX01071,2025-07-05,2025-08-04,Delhi Biotech Solutions,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,7693,4849.44,37306741.92,"EMA Certified, FDA Approved",Manufacturing Capacity Constraints,Medium,False,30,True,0.0,0.0,60,PHR-CON-7404
PHRX01072,2024-05-19,2024-06-26,French Biologics SA,EU,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,632,3143.49,1986685.68,"GDP Compliant, EMA Certified, WHO Prequalified, ISO 13485 Certified","Quality Audit Issues, Single Source Supplier",High,False,38,False,0.0,0.0,60,PHR-CON-5746
PHRX01073,2025-10-06,2025-11-24,Texas Pharma Manufacturing,USA,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,4698,4996.44,23473275.12,"ISO 13485 Certified, FDA Approved, GDP Compliant",None,Low,False,49,False,2581215.86,1319946.33,60,
PHRX01074,2025-04-27,2025-05-15,Dublin BioPharmaceuticals,Ireland,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,1659,1844.53,3060075.27,"GDP Compliant, WHO Prequalified, FDA Approved",None,Low,False,18,True,642843.22,395836.94,90,PHR-CON-1601
PHRX01075,2023-08-13,2023-10-07,German Pharma AG,EU,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,4974,4536.28,22563456.72,"ISO 13485 Certified, FDA Approved",Regulatory Approval Delays,Medium,True,55,False,2632101.92,2291368.85,30,PHR-CON-2562
PHRX01076,2024-11-15,2024-12-29,Cork Pharmaceutical Manufacturing Ltd,Ireland,Vaccines - Injectable,Vaccines Pharmaceutical Product,6016,260.5,1567168.0,"GMP Certified, FDA Approved, GDP Compliant",None,Low,True,44,False,0.0,0.0,30,
PHRX01077,2025-08-19,2025-08-31,Bangalore Pharmaceutical Co,India,Pain Management - Injectable,Pain Management Pharmaceutical Product,9422,3260.0,30715720.0,"FDA Approved, WHO Prequalified, ISO 13485 Certified, GMP Certified","Geopolitical Risk, Transportation Delays",High,False,12,True,0.0,0.0,90,
PHRX01078,2025-09-19,2025-10-28,New Jersey Drug Co,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,4577,3422.99,15667025.23,"WHO Prequalified, EMA Certified, ISO 13485 Certified, GDP Compliant",None,Low,False,39,False,0.0,0.0,60,PHR-CON-9886
PHRX01079,2025-09-08,2025-09-27,French Biologics SA,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9779,724.24,7082342.96,"GMP Certified, GDP Compliant, WHO Prequalified",None,Low,False,19,True,0.0,0.0,60,PHR-CON-6523
PHRX01080,2023-09-21,2023-10-14,Italian Drug Manufacturing,EU,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,6744,4890.19,32979441.36,"EMA Certified, GDP Compliant, WHO Prequalified, GMP Certified",None,Low,False,23,True,0.0,0.0,90,PHR-CON-9728
PHRX01081,2023-02-26,2023-03-20,Boston Scientific Supply Inc,USA,Oncology - Injectable,Oncology Pharmaceutical Product,862,4990.82,4302086.84,"FDA Approved, ISO 13485 Certified, EMA Certified, WHO Prequalified",None,Low,True,22,True,217528.71,131627.16,90,PHR-CON-9404
PHRX01082,2025-04-24,2025-05-01,Shanghai Medical Supply Co,China,Respiratory - Inhaled,Respiratory Pharmaceutical Product,2465,1071.35,2640877.75,"WHO Prequalified, FDA Approved","Quality Audit Issues, Regulatory Approval Delays",High,False,7,True,0.0,0.0,60,PHR-CON-8449
PHRX01083,2025-03-24,2025-04-28,California Biologics Corporation,USA,Oncology - Injectable,Oncology Pharmaceutical Product,3180,1976.59,6285556.2,"WHO Prequalified, EMA Certified, ISO 13485 Certified, GMP Certified","Regulatory Approval Delays, Single Source Supplier, Quality Audit Issues",High,True,35,False,897052.59,476067.87,30,
PHRX01084,2023-10-16,2023-12-09,Shenzhen Drug Manufacturing,China,Oncology - Injectable,Oncology Pharmaceutical Product,4805,2096.35,10072961.75,"GDP Compliant, WHO Prequalified",None,Low,True,54,False,0.0,0.0,90,PHR-CON-7358
PHRX01085,2025-05-14,2025-05-25,Italian Drug Manufacturing,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,3775,1550.82,5854345.5,"EMA Certified, GDP Compliant, ISO 13485 Certified","Quality Audit Issues, Geopolitical Risk, Regulatory Approval Delays",High,False,11,True,1352127.29,687655.28,60,PHR-CON-6002
PHRX01086,2024-05-13,2024-06-13,California Biologics Corporation,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,6175,1375.0,8490625.0,"GDP Compliant, FDA Approved, WHO Prequalified, ISO 13485 Certified",Quality Audit Issues,Medium,False,31,False,0.0,0.0,90,PHR-CON-2642
PHRX01087,2025-02-01,2025-02-14,Texas Pharma Manufacturing,USA,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,9208,4058.07,37366708.56,"GMP Certified, WHO Prequalified, EMA Certified, GDP Compliant",Manufacturing Capacity Constraints,Medium,True,13,True,9032441.6,5994726.16,90,PHR-CON-2981
PHRX01088,2025-07-23,2025-08-25,French Biologics SA,EU,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,3169,2431.05,7703997.45,"WHO Prequalified, GDP Compliant","Regulatory Approval Delays, Quality Audit Issues",High,False,33,False,0.0,0.0,30,PHR-CON-4594
PHRX01089,2024-03-15,2024-05-01,Shenzhen Drug Manufacturing,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,3315,1930.61,6399972.15,"GDP Compliant, FDA Approved","Quality Audit Issues, Regulatory Approval Delays",High,False,47,False,0.0,0.0,60,PHR-CON-5394
PHRX01090,2025-02-26,2025-03-19,Shanghai Medical Supply Co,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,2344,560.8,1314515.2,"ISO 13485 Certified, FDA Approved",None,Low,False,21,True,0.0,0.0,30,
PHRX01091,2023-09-09,2023-09-22,Italian Drug Manufacturing,EU,Pain Management - Injectable,Pain Management Pharmaceutical Product,3614,1142.62,4129428.68,"GDP Compliant, FDA Approved",None,Low,False,13,True,691678.99,387436.19,90,PHR-CON-6274
PHRX01092,2025-07-30,2025-09-03,Boston Scientific Supply Inc,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,2046,4621.66,9455916.36,"GDP Compliant, GMP Certified",Raw Material Shortage,Medium,False,35,False,0.0,0.0,60,PHR-CON-6378
PHRX01093,2023-03-05,2023-04-25,Bangalore Pharmaceutical Co,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,8120,4634.83,37634819.6,"ISO 13485 Certified, GDP Compliant",None,Low,False,51,False,0.0,0.0,90,PHR-CON-8544
PHRX01094,2023-12-02,2023-12-26,Limerick Drug Manufacturing Co,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,7511,4676.54,35125491.94,"WHO Prequalified, EMA Certified, FDA Approved, GDP Compliant",None,Low,False,24,True,0.0,0.0,60,PHR-CON-2384
PHRX01095,2023-10-01,2023-10-20,California Biologics Corporation,USA,Oncology - Injectable,Oncology Pharmaceutical Product,3039,3700.5,11245819.5,"EMA Certified, WHO Prequalified",None,Low,True,19,True,0.0,0.0,30,PHR-CON-5851
PHRX01096,2025-11-03,2025-12-19,Boston Scientific Supply Inc,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,3445,3642.43,12548171.35,"WHO Prequalified, GDP Compliant, ISO 13485 Certified",None,Low,False,46,False,2888981.79,2128789.64,60,PHR-CON-5727
PHRX01097,2024-06-30,2024-07-09,Swiss MedSupply GmbH,EU,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,2681,587.2,1574283.2,"FDA Approved, EMA Certified",Regulatory Approval Delays,Medium,False,9,True,334566.52,211804.04,90,PHR-CON-9417
PHRX01098,2024-09-29,2024-11-18,French Biologics SA,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,9836,829.12,8155224.32,"WHO Prequalified, GMP Certified, EMA Certified, ISO 13485 Certified",Manufacturing Capacity Constraints,Medium,True,50,False,0.0,0.0,60,PHR-CON-5584
PHRX01099,2026-01-25,2026-02-17,Swiss MedSupply GmbH,EU,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,4942,1021.53,5048401.26,"GMP Certified, ISO 13485 Certified, FDA Approved","Single Source Supplier, Raw Material Shortage",High,False,23,True,306732.98,266398.14,30,PHR-CON-2926
PHRX01100,2023-07-01,2023-08-12,Guangzhou Biotech Ltd,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,3045,311.52,948578.4,"EMA Certified, WHO Prequalified, GMP Certified, FDA Approved",Manufacturing Capacity Constraints,Medium,False,42,False,0.0,0.0,90,PHR-CON-7272
PHRX01101,2025-10-10,2025-11-21,Galway MedTech Solutions,Ireland,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,5540,1335.31,7397617.4,"EMA Certified, WHO Prequalified, FDA Approved, GMP Certified",Transportation Delays,Medium,False,42,False,1557745.97,950620.57,90,PHR-CON-4573
PHRX01102,2024-02-08,2024-02-24,Italian Drug Manufacturing,EU,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,9057,2139.51,19377542.07,"WHO Prequalified, GDP Compliant",Raw Material Shortage,Medium,False,16,True,4252308.09,2189853.87,30,
PHRX01103,2023-08-08,2023-10-03,Cork Pharmaceutical Manufacturing Ltd,Ireland,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,9698,1646.36,15966399.28,"FDA Approved, EMA Certified",Transportation Delays,Medium,False,56,False,3300732.71,2539965.54,90,PHR-CON-2932
PHRX01104,2025-11-13,2026-01-06,German Pharma AG,EU,Pain Management - Injectable,Pain Management Pharmaceutical Product,5225,4942.59,25825032.75,"WHO Prequalified, FDA Approved, GDP Compliant","Quality Audit Issues, Geopolitical Risk",High,False,54,False,5489192.71,4392310.09,60,PHR-CON-4218
PHRX01105,2024-04-20,2024-05-15,Shanghai Medical Supply Co,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,4834,919.84,4446506.56,"GMP Certified, FDA Approved, GDP Compliant, EMA Certified",Manufacturing Capacity Constraints,Medium,False,25,True,0.0,0.0,90,PHR-CON-6161
PHRX01106,2024-07-04,2024-07-14,Galway MedTech Solutions,Ireland,Oncology - Injectable,Oncology Pharmaceutical Product,5694,1920.58,10935782.52,"GDP Compliant, GMP Certified",None,Low,True,10,True,1372924.44,770857.48,60,PHR-CON-1340
PHRX01107,2024-08-19,2024-09-27,Texas Pharma Manufacturing,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,6099,3323.55,20270331.45,"EMA Certified, GMP Certified, ISO 13485 Certified","Manufacturing Capacity Constraints, Raw Material Shortage",High,False,39,False,2917992.15,2052416.33,90,PHR-CON-3943
PHRX01108,2023-03-23,2023-05-08,Italian Drug Manufacturing,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,378,3943.29,1490563.62,"WHO Prequalified, GMP Certified, EMA Certified, FDA Approved",None,Low,False,46,False,88535.48,49686.57,90,PHR-CON-1351
PHRX01109,2025-09-01,2025-09-15,German Pharma AG,EU,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,4337,3146.61,13646847.57,"EMA Certified, GMP Certified, ISO 13485 Certified, WHO Prequalified","Geopolitical Risk, Manufacturing Capacity Constraints",High,True,14,True,2642524.8,1569242.22,60,PHR-CON-3344
PHRX01110,2024-11-08,2024-12-02,California Biologics Corporation,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,6654,750.43,4993361.22,"WHO Prequalified, GDP Compliant, EMA Certified, GMP Certified",Raw Material Shortage,Medium,False,24,True,0.0,0.0,60,PHR-CON-2740
PHRX01111,2024-07-21,2024-08-07,Dublin BioPharmaceuticals,Ireland,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,2238,3794.57,8492247.66,"WHO Prequalified, GMP Certified, ISO 13485 Certified",None,Low,False,17,True,1746506.89,945007.18,60,
